id,text,type,kind,date,source,embedding
text_004_20160517,"제도권 금융회사 유사명칭('보람저축은행')을 불법으로 사용하여 홈페이지(http://www.boram-bank.com/)를 만들고, 이를 이용하여 대출사기를 시도하는 사례가 발생하였습니다.  사기범은, 현재 국내에 존재하지 않는 '보람저축은행'을 사칭하여 홈페이지를 만들고, 피해자에게 위 홈페이지를 보여주며 보람저축은행 직원을 사칭하였습니다.  사기범은 피해자에게 대출을 해주겠다며 보증금을 자신의 계좌로 입금할 것을 권유하였고, 이에 속은  피해자는 사기범의 계좌로 돈을 입금하였습니다. 또한 사기범은 피해자에게 거래실적이 필요하다고 하며 피해자의 계좌로 입금된 돈을 현금으로 인출하여 사기범의 계좌로 이체하라고 하여, 피해자를 인출책으로 이용하기도 하였습니다.  피해자는 사기범이 '보람저축은행'을 사칭하여 홈페이지를 운영하고, 홈페이지에 기재된 번호로 전화를 하면 사기범이 받아서 사기범을 믿지 않을 수 없었다고 합니다.  우리원에서는 '16.5월 방송통신심의위원회에 사기범을 금융회사 유사명칭 불법사용업자로 통보한바 있으나, 사기범은 'SC저축은행' 등 다른 금융회사 유사명칭을 사용하여 또다른 사기 범행을 저지를 가능성이 있습니다.  금융회사 유사명칭을 사용하여 대출을 권유하는 연락을 받을 경우 사기일 가능성이 많으므로, 반드시 금융감독원(☏ 1332) 등을 통하여 해당 금융회사가 실재하는지 여부를 확인하여야 합니다.",scenario,text,20160517,불법금융대응단,[]
text_005_20160517,"피해자 A씨는 아르바이트 구직 사이트를 통하여 콜럼비아 픽△△(유령회사)에 구직을 신청하였습니다.  그런데 합격자 중 한명이 사정으로 빠지게 되면서 A씨가 합격되었다며 회사에서 전화가 왔고, 회사에서는 급여계좌 등록 및 ID카드 등록을 위해 필요하다면서 거래은행 및 계좌번호를 알려달라고 했습니다.   그 다음에는 회사 보안상 체크카드를 이용해서 출입증을 만들기 때문에 체크카드와 비밀번호가 필요하다고 하며 체크카드를 택배로 보낼 것을 요구하였습니다.   A씨는 회사에서 시키는대로 체크카드를 택배로 보냈고, 그 이후 회사가 전화를 받지 않아 이상한 느낌이 들어 통장내역을 확인했더니 출처불명의 자금거래가 발생한 것을 알게 되었습니다. 그 자금은 보이스피싱 피해금이었고, 이미 피해자들이 A씨 계좌를 신고하였기 때문에 A씨는 대포통장 명의인으로 금융회사에 등록되었습니다.    정상적인 기업에서는 정식 채용 과정에서 계좌비밀번호(공인인증서, OTP 등) 및 체크카드의 양도를 절대 요구하지 않고, 급여계좌 등록은 실제로 취업한 후에 이루어지는 것으로, 등록을 위해서는 본인 명의 계좌번호만 알려주면 됩니다.  또한 구직자들은 취업을 위해 물색한 업체에 대해서 직접 방문하거나 인터넷 검색 등을 통하여 정상적인 업체인지 여부를 꼼꼼히 따져봐야 합니다. 본 사례의 콜럼비아 픽△△는 실제 존재하지 않는 유령회사였습니다.",scenario,text,20160517,불법금융대응단,[]
text_006_20160517,"구직자를 속여 직접 자금인출을 하도록 유도하는 사례가 발생하였습니다.     사기범은 ‘자동차 수출업’을 하는 무역회사를 빙자하여 구직자 A씨를 차량 딜러직으로 채용시켜 준다고 거짓으로 접근하였고, A씨에게 ‘차량구매금액 전액을 회사에서 지원해줄테니 A씨의 명의로 차량을 구매하여 회사로 명의 이전시 차량 수출 마진수익 명목으로 약 200만원을 지급하겠다’고 제안하였습니다.  A씨가 이를 수락하자, 사기범은 보이스피싱 피해금 3천5백만원을 A씨 계좌로 송금하였습니다.   A씨는 이 돈이 사기 피해금인것을 모르고 사기범의 요구대로 3천5백만원을 인출하였고, 사기범은 A씨에게 이 돈을 달라고 한 뒤 도주하였습니다. (A씨는 피해자의 신고로 인하여 대포통장 명의인으로 등록되었습니다)    대포통장과 피해금 인출책 확보가 어려워지자 선량한 사람을 속여 대포통장 명의인 및 인출책으로 이용하는 수법이니, 각별히 주의하여야 합니다.",scenario,text,20160517,불법금융대응단,[]
text_007_20160517,"‘16.3.12.부터 대포통장을 거래하거나 대출사기를 저지른 자 등은 금융질서문란행위자로 등록, 최장 12년간 금융거래시 불이익을 받게 되는 제도개선 내용을 범죄에 인용하는 사례가 발견되었습니다.   * 참고 : http://www.fss.or.kr/fss/kr/promo/bodobbs_view.jsp?seqno=19277&no=3&s_title=불법금융&s_kind=busoname&page=3    네이버 등 포털사이트에 접속하면 금융감독원을 사칭, “민생침해 5대 금융악을 척결하기 위한 특별대책” 문구를 사용하는 팝업을 띄워 파밍(Pharming) 사기를 유도하는 것으로, 접속하면 가짜 사이트로 연결되어 개인정보나 금융거래정보 등이 탈취됩니다.     <참고> 파밍(Pharming)이란?  ☞ 이메일 등을 통해 이용자의 PC를 악성코드에 감염시키고 가짜 사이트로 연결되게 하여 이를 통해 개인정보나 금융거래정보 등을 탈취하는 수법",scenario,text,20160517,불법금융대응단,[]
text_008_20160311,"최근 휴대전화 사기와 결합한 새로운 보이스피싱 수법이 등장했는데요.   사기범 일당은 ‘15. 5월 경 저축은행 대출상담사 윤모씨를 사칭하여 피해자 A씨에게 대출상담 전화를 걸었습니다.  이들은 A씨에게 ""연 10%의 이자로 수천만원을 대출해 줄테니 대출 심사를 위해 신분증 사진과 신용카드 번호, 유효기간, 비밀번호를 문자메시지로 보내달라""고 속여 개인정보를 불법 수집했습니다.  사기범 일당은 이렇게 얻은 개인정보로 휴대전화 판매 사이트에서 본인인증을 하고 A씨의 결제정보를 입력해 휴대전화를 구입했고, 이를 중고품 매매업자에게 되팔았습니다.     이들은 범행 추적을 막기위해 휴대전화를 받을 때 일반 가정집으로 물품을 배달시키고 택배기사에게 소화전 등 특정장소에 물품을 놓아두도록 한 뒤, 퀵서비스 기사를 가장해 현장에서 물품을 찾아오는 등 치밀한 모습을 보였습니다.   퀵서비스 기사로 일하다 서로 알게 되었다는 사기범 일당은 ""과거 퀵서비스 기사로 일할 때 의심스러운 배송이 많았는데, 그게 보이스피싱이라는 걸 알게 돼 쉽게 돈을 벌 욕심에 범행을 저질렀다""고 진술했습니다.   이들 사기범 일당은 개인정보를 수집하는 콜센터 담당과 휴대전화 수거·판매 담당으로 역할을 나눠 조직적으로 범행한 것으로 드러났습니다.      은행 계좌에 100만원 이상의 돈이 입금되면 30분 동안 이를 찾을 수 없도록 하는 지연인출제 도입으로 보이스피싱 범행이 어려워지자 사기범들이 위와 같이 새로운 수법으로 범행을 저지르고 있습니다.   신용카드로 일반 물품을 사면 곧바로 결제 문자메시지가 전송되지만,   휴대전화 대금 결제는 보통 한 달 뒤에나 이뤄져 피해자들이 한동안 피해를 알 수 없기 때문에, 피해 구제가 어려운 실정입니다.    이러한 피해를 미리 예방하기 위해서는 수상한 전화가 왔을 때 일일이 대응하지 말고 바로 전화를 끊어 버리시고, 혹시 사기범이 신분증 사진과 신용카드 번호, 유효기간, 비밀번호 등 개인정보를 요구하더라도 절대! 이에 응하지 말아야 합니다.",scenario,text,20160311,불법금융대응단,[]
text_009_20151103,"<각 불법금융광고행위와 관련한 피해 사례>    1. 예금통장 매매  ◦피해자(남, 30대 중반)는 '15.7월 중순경 ‘○○은행’ 직원을 사칭하는 자와 대출상담을 진행하던 중 대출을 받기 위해서는 거래실적이 있어야 한다고 하면서 이를 위해 본인의 통장으로 돈을 입금해주기로 함   ◦피해자는 사기범으로부터 2,000만원을 송금받아 다시 사기범이 지정한 계좌로 이체해 주었는데, 그 이후 사기범과 전화연결이 되지 않음   ◦그러나 위 2,000만원은 보이스피싱으로 인한 피해금이어서 피해자의 계좌는 다음날 지급정지 되었고, 현재 피해자는 전자금융거래법위반 혐의로 경찰서에서 조사를 받고 있음    2. 개인신용정보 매매   ◦피해자(여, 40대 초반)는 '15.6월경 ‘○○캐피털’ 직원을 사칭하는 자로부터 대출이 가능하다며 개인정보를 요청받자 주민등록번호 및 이름, 연락처, 인증번호를 알려줌   ◦피해자는 대출 진행경과를 기다리던 중 대출을 해주기로 한 직원이 연락이 되지 않자 금융감독원에 본인이 넘겨준 정보로 인해 발생가능한 피해에 대한 예방요령에 대해 문의   ◦가까운 은행영업점에서 개인정보노출자사고예방시스템 등록, 주민등록번호클린센터를 통한 개인정보 노출현황 확인, 인감증명 및 주민등록증 재발급 및 무료신용조회 서비스 등을 안내    3. 서류조작을 통한 작업대출   ◦피해자(남, 30대후반)는 '15.7월경 150만원 정도의 대출이 필요하여 인터넷으로 대출광고를 검색 하던 중 “즉시 대출 가능하다”는 광고가 있어서 전화를 하자 신용등급이 낮아서 대출이 안 되지만 작업대출을 해주겠다면서 만나자고 함  ◦이후 피해자는 작업대출업자와 만났는데, 작업대출업자는 모텔에서 작업을 하자고 피해자를 유인한 후 재직증명서를 위조하였고, 피해자를 협박하여 ○○저축은행 등 10곳에 위조한 재직증명서 등으로 대출신청하도록 함   ◦피해자는 같은 날 ○○저축은행 등 5곳에서 3,200만원을 대출받은 후 수수료로 1,800만원을 제외한 1,400만원만을 수령함   4. 휴대전화 소액결제대출   ◦피해자(여, 20대초반)는 ○○캐피탈로부터 `15.5월 초순경 핸드폰 문자로 “통신사와 제휴를 맺고 대출을 해준다”라는 광고를 보고 전화로 하였는데 휴대폰을 신규로 개통하여 보내주면 대출이 가능하다고 말하여 휴대폰을 개통한 후 보내주었음   ◦그러나 사기범은 피해자에게 신용조회기록이 많으니 위 기록의 삭제를 위한 비용을 보낼 것을 요구하였고, 피해자는 금융감독원에 제3자에게 제공한 휴대폰으로 인한 피해에 대한 예방요령을 문의   ◦이에 휴대폰 정지, 소액결제내역 확인 후 차단, 엠세이퍼(http://www.msafer.or.kr) 또는 직영점에서 이동전화 가입제한 서비스 등록 등을 안내    5. 미등록 대부업 영위   ◦피해자(여, 50대후반)는 ’13.4월경 미등록대부업체로부터 300만원을 빌리면서 수수료를 공제한 후 월 30만원 씩 14회 가량 납부하였음에도 불구하고 최근 대부업체에서 600만원을 추가로 납부하라고 요구를 받고 금융감독원에 납부의무의 존재여부 등에 대해 문의함   ◦미등록대부업체는 이자율제한법에 따라 법정최고이자는 연 30%이며 실제로 수령한 금액을 원금으로 하여 계산한 법정이자 및 원금을 초과하여 원리금을 납부하였기 때문에 더 이상 납부할 금액이 없으며 수사기관에 신고할 대상임을 안내",scenario,text,20151103,서민금융지원국,[]
text_010_20151103,"□ 최근 금융감독원을 사칭하면서 개인신용정보를 입력하라는 휴대폰 문자메세지(팝업창)이 불특정 다수에게 발송되고 있어 각별한 주의가 요망됨 (‘15.10.12. 이후 현재까지 22건)   ◦ 안내 팝업창의 ‘확인’을 누르면 금융감독원 명의의 긴급공지 화면이 나오는 피싱사이트로 유도되면서   ◦ 신용카드번호, 유효기간, 비밀번호, 공인인증서비밀번호, 이름, 주민등록번호 등을 입력하라고 요구   □ 사기범은 보이스피싱 등 각종 불법금융행위에 적극적으로 대응하고 있는 금융감독원을 사칭하였으며   ◦ 개인신용정보 유출 여부를 확인하고자 하는 금융소비자의 불안심리를 악용하여,   ◦ 개인신용정보를 입력하게 되면 마치 금융범죄를 예방할 수 있는 것처럼 휴대폰 사용자를 속인 것이 특징임   ※ 금융감독원 : 요즘 개인정보 유출로 많은 사건들이 발생하고 있습니다. 본인의 개인정보 유출 여부를 확인하시려면 금융감독원 홈페이지 소비자정보에서 확인하시기 바랍니다.",scenario,text,20151103,서민금융지원국,[]
text_011_20151008,"<대표적인 대출사기 유형>   1. 저금리 대출 전환을 미끼로 사기   ◦ 고금리 대출을 저금리로 전환해 주겠다며, 거래실적을 만들거나대출실행을 위해 수수료, 보증금, 통장과 현금카드 등을 요구    2. 신용등급 상향조정 명목으로 관련 비용 요구   ◦ 대출실행을 위해 신용등급 향상이 필요하며, 이를 위해 거래실적을 만들어 주겠다며 수수료, 통장과 현금카드 등을 요구    3. 공증료, 공탁금 등 법률비용 요구   ◦ 대출자의 신용상태 등으로 볼 때 대출실행을 위한 전제로 공증을 받아야 한다는 식으로 공증료 등을 요구    4. 대출알선을 미끼로 체크카드․통장․신분증사본, 금융거래정보(주민등록번호, 계좌번호 등)를 요구   ◦ 대출을 미끼로 통장 등을 편취하여, 보이스피싱이나 대출사기 등 금융사기에 활용*   * 본인의 통장이 금융사기에 이용되면 대포통장 명의인으로 등록되어 민․형사책임 및 다양한 금융거래불이익이 따를 수 있음    5. 공공기관 직원을 사칭한 대출 사기   ◦ 저신용자 대상 정책대출 상품이 있다며, 대출실행을 위해 수수료, 통장과 현금카드 등을 요구    6. 무인가 저축은행을 사칭한 대출 사기   ◦ 저축은행, 캐피탈 등 금융회사 직원을 사칭하며 금리우대 조건으로 대출가능하다며 수수료, 통장과 현금카드 등을 요구",scenario,text,20151008,서민금융지원국,[]
text_012_20151008,"<최근 발생한 피싱사기 유형>  1. 금감원 직원을 사칭하며 피해자가 직접 예금을 현금으로 인출하도록 한 후 편취  □ 금감원 직원을 사칭한 보이스피싱 사기범이 피해자가 직접 본인 예금을 현금으로 찾도록 유인한 후, 직접 피해자의 자택을 방문하거나, 지하철 물품 보관소 등에 예금을 보관하게 한 후 이를 편취하는 사례 발생   ◦ 또한, 금감원 직원을 사칭하며 개인정보 유출, 보안강화 등을 미끼로 전화나 피싱사이트 접속을 유도하는 스팸 문자메시지 사례도 발생하므로 주의 필요     <피해자 자택방문 보이스피싱 과정>       (1단계 : 피해자가 직접 예금을 현금으로 찾아오도록 유도) 사기범은 피해자의 신분증이 도용되어 즉시 금감원의 예금 안전조치가 필요하다며 예금을 전액 현금(4천만원)으로 인출하여 자택 냉장고에 보관토록 유도   (2단계 : 피해자의 예금을 가로채기 위해 피해자가 자택을 비우도록 유인) 사기범은 피해자에게 주민센터를 방문해 도용된 신분증을 재발급 받도록 하고, 금감원 직원이 자택을 방문해서 예금안전 조치를 할 수 있도록 자택 현관문을 잠그지 않도록 지시 → 피해자가 신분증 재발급을 위해 자택을 비운 사이, 사기범 일당이 자택에 침입해 냉장고속 예금(4천만원)을 가로채어 잠적함    2. 취업․아르바이트 등을 빙자하여 통장과 현금카드, 금융거래정보를 편취한 사례  □ 취업난, 여름방학 시즌 등 사회적 분위기를 이용, 사기범들은 교차로 등 생활지나 인터넷 구직사이트에 거짓 채용광고글을 개시한 후, 이를 보고 연락하는 구직자들에게 일자리 중개수수료, 월급 지급 등 명목으로 통장 및 현금카드 등을 요구   ◦ 사기범에게 양도한 통장 및 체크카드는 대포통장으로 사용되어, 구직자에게 민․형사책임 및 금융거래제한 등 큰 불편 초래   3. 최근 상거래용으로 사용하던 정상계좌가 금융사기에 이용되어 지급정지되는 사건이 다수 발생함   □ 동 수법은 금융사기 피해자에게 가로챈 자금을 상거래 계좌로 송금 후 구입물품 가격 및 송금액과의 차액을 가로채는 수법   * 예시 : 주로 꽃, 상품권, 보석류 및 중고차 매매상 등 업체에서 이용하는 통장이 범행도구로 이용됨. 퀵서비스 종사자 계좌로 사기피해금을 보낸 후 대신 찾아달라는 수법도 있음      <상거래 계좌 이용 금융사기 수법의 최근 사례>       ◉ 꽃집을 운영하는 피해신고인(심모씨, 50대, 여)은 사기범으로부터 ’15.4.10 오후 15만원짜리 꽃다발에 현금 200만원을 포장한 돈 꽃다발을 주문받음   ◦ 이후 사기범은 한시간 가량 5차례에 걸쳐 피해신고인에게 확인전화를 하여 안심시킨 후 금융사기 피해자에게 585만원을 입금하게 하였으며, 처남이라고 알려준 젊은 남성이 꽃집을 방문하여 현금차액 370만원과 선물바구니를 가져감   ⇒ 이 사건으로 585만원을 송금한 금융사기 피해자는 피해신고인의 계좌를 사기이용계좌로 신고하였으며, 피해신고인은 대포통장 명의인으로 등록되어 금융거래 제한조치를 받고 있음    4. 금융감독원 보안강화 안내문이 포함된 가짜 포털사이트를 이용한 피싱사이트 수법   □ PC에 악성코드를 유포, 인터넷 익스플로러 실행 시 금융감독원 안내문이 포함한 가짜 포털사이트로 이동시킨 후, 시중은행의 정상사이트를 모방한 피싱사이트로 유인하여 금융거래정보를 편취    <금감원 사칭 안내문이 포함된 가짜 포털사이트>",scenario,text,20151008,서민금융지원국,[]
text_013_20151008,"<최근 발생한 대출사기 유형>  1. ARS를 이용*하여 계좌번호, 신용카드 번호 등 개인정보 요구   ◦ 대출이 가능하다는 ARS 멘트에 따라 주민번호 입력을 유도한 후 상담사를 사칭한 사기범이 전화번호, 계좌번호, 신용카드 번호 등을 요구**하고 이를 이용해 피해자 명의로 대출을 받거나 대포통장을 개설   * 금년 7월 금융감독원이 ‘그 놈 목소리’를 통해 보이스피싱 사기범들의 목소리 및 수법을 공개함에 따라 최근에는 ARS 기법을 이용한 대출사기로 그 기법이 진화   ** ARS → 대출(1번) → 주민번호 입력 요구 → 상담사와 연결 → 계좌번호, 신용카드 번호 등 개인정보 요구 → 피해자 명의 대출, 대포통장 개설    2. 피싱사이트를 이용한 대출사기   ◦금융회사 인터넷 사이트를 사칭한 피싱사이트*를 개설 후 잔고증명, 전산조작비용 등의 명목으로 금전을 편취   * 예) 퇴출된 미래저축은행 사이트를 사칭 : www.mirae-sbank.com, www. MIRAESB.COM    3. 계좌잔액 증명, 변호사 수임료 등의 명목으로 금전을 요구   ◦ 대출을 실행하기 위해서 필요하며 계좌잔액증명, 공증료, 대출실행 수수료, 변호사수임료 명목으로 금전을 편취    4. 신용등급 상향조정을 이유로 관련비용 요구   ◦ 신용등급이 낮아 대출진행이 어려우므로 보증보험 가입이 필요하다며 보증보험료를 납부해야 한다거나,   ◦ 대출승인을 위해서는 일정기간(예, 3개월) 이자를 선납해야 한다면서 금전을 요구    5. 공공기관 직원을 사칭한 대출 사기   ◦ 최근 저금리의 대출을 알아보고 있던 피해자는 한국자산관리공사(캠코) 직원을 사칭한 자로부터,   - 캠코에서 보증하는 연 3%금리의 국민행복기금 대출을 받을 수 있으니 먼저 보증금을 입금하고, 2개월후 보증금을 환급할 때 필요하니 통장과 체크카드를 만들어 보내라’는 요청을 받았으나,   - 이후 대출은 되지 않고 보내준 본인의 계좌가 사기에 이용되어 대포통장 명의인으로 등록된 사실을 통보받음    6. 무인가 저축은행을 사칭한 대출 사기   ◦ 신고인 A씨는 경기도 분당에 거주하는 노인으로 청솔저축은행이 최근 영업을 재개했으며 “정부지원으로 대한민국 누구나 5,000만원까지 연7%”라는 거짓 문자메시지(발신번호 : 070-○○○○-○○○○)를 받아 금융감독원에 신고함   ◦ 신고인 B씨는 청솔저축은행의 문자메시지를 받고 발신번호로 전화하여 대출상담을 했더니 대환대출에 필요한 서류를 발급받는데 10만원이 필요하다고 하여 동 금액을 송금하였으나 돌려받지 못함",scenario,text,20151008,서민금융지원국,[]
text_014_20150825,"1. 개요  □ ’15.8.24일 실제 금감원 실장의 실명을 사칭한 보이스피싱 사기범이 금감원의 예금안전조치가 필요하다며, 직접 피해자의 자택을 방문하여 예금 4천만원을 가로채간 피해 발생   ◦금감원 직원을 사칭하며 독거노인 등 취약계층을 대상으로 한 고전적인 사기수법이 다시 성행할 우려가 있어 유의사항을 전파   ※ 보이스피싱 피해발생 과정   (1단계 : 피해자가 직접 예금을 현금으로 찾아오도록 유도) 사기범은 피해자의 신분증이 도용되어 즉시 금감원의 예금 안전조치가 필요하다며 예금을 전액 현금(4천만원)으로 인출하여 자택 냉장고에 보관토록 유도   (2단계 : 피해자의 예금을 가로채기 위해 피해자가 자택을 비우도록 유인) 사기범은 피해자에게 주민센터를 방문해 도용된 신분증을 재발급 받도록 하고, 금감원 직원이 자택을 방문해서 예금안전 조치를 할 수 있도록 자택 현관문을 잠그지 않도록 지시 → 피해자가 신분증 재발급을 위해 자택을 비운 사이, 사기범 일당이 자택에 침입해 냉장고속 예금(4천만원)을 가로채어 잠적함  2. 당부사항  □ 금융감독원 직원은 어떤 경우에도 일반 국민을 대상으로 개인․금융정보의 유출에 따른 안전조치를 이유로 예금을 현금으로 찾아 맡기도록 하거나 물품보관함, 냉장고 등에 넣어두도록 요청하지 않음   ◦ 만일, 금융감독원, 검찰, 경찰 등 정부기관의 직원이라고 하면서 개인․금융정보 유출에 따른 안전조치를 이유로 “예금을 현금으로 찾아서 가져와라”, “물품보관함 등에 넣어두라”고 한다면 100% 보이스피싱 사기조직이므로 절대 응하지 말고 즉시 경찰청(☏112)과 금융감독원(☏1332)에 신고해야 함",scenario,text,20150825,서민금융지원국,[]
text_015_20150708,"(사례 1)  피해자 B씨(20대, 남)는 군대를 전역해 직장을 구하던 중 아르바이트 사이트에서 한 건설회사의 전기보조 일을 찾게 되었다. 건설회사 과장은 “중간부터 일을 해도 월급이 다 나가 회사가 손해를 볼 수 있으니 통장을 한 달만 관리하겠다.”라고 제안했다.   B씨는 일을 구했다는 기쁜 마음에 과장이 요구한 통장과 카드, 카드 비밀번호 등을 모두 넘겼다. 하지만 과장은 그 다음날부터 전화를 받지 않았고, 2주 뒤 경찰서에서 ‘통장 양도 행위’와 관련하여 조사를 받으라는 통보가 왔다.   전자금융거래법을 위반한 혐의자 신분으로 조사를 받은 B씨는 후 신규 예금계좌 개설 제한, 전자금융 거래 제한 등으로 금융생활을 하는 데 아주 큰 불편을 겪어야만 했다.   (사례 2)   피해자 K씨는 지역신문인 교차로와 벼룩신문의 일자리를 구해주겠다는 광고를 보고 ○○인력중개소(연락처: 070-7△△△-8△△△, 070-7○○○-8○○○)로 전화하였는데,   ○○인력중개소에서 일자리를 소개해 주면 모 건설사에서 일당을 통장으로 지급하게 되고, 일자리 중개수수료를 받기 위하여 필요하다며 체크카드와 비밀번호를 보내달라고 하여 위 중개소로 보내주었고, 보내준 통장이 대포통장으로 이용되어 정상적인 금융생활에 큰 불편을 겪고 있다.",scenario,text,20150708,서민금융지원국,[]
text_016_20150708,"1. 개인회생･파산을 위한 서민 지원자금 대출상품이 있는 것처럼 경제기사 형식으로 금융소비자를 유인   * (사례) 개인회생, 파산 등의 명칭을 금융상품화하여 마치 정부에서 운영하는 상품으로 착각(신문기사로 오인)하게 하는 허위･과장광고     2. 미등록대부업자가 인지도가 높은 4대 정책 서민금융상품을 연상시키는 명칭 등을 홈페이지 명칭으로 불법적으로 사용   * (사례) 상호금융회사와 저축은행에서 취급하는 햇살론을 메인화면에 크게 게시하여 소비자를 유인(미등록 대부업자임)     3. 대부업자 홈페이지를 통해 대출모집인이 아니면서 제도권 금융회사 대출상품을 취급하는 것처럼 허위․과장광고   * (사례) 햇살론, NH농협캐피탈 대출 승인 사례를 소개하면서 햇살론 등 정책 서민금융 대출상품 승인이 가능한 것처럼 소비자를 유인(대출모집인일 경우 등록번호를 표기토록 규정)     4. 인터넷 포털사이트상 인지도 높은 서민금융 상품명을 도용하여 표기   * (사례) 바꿔드림론은 신용도가 낮은 서민의 고금리 대출을 은행의 저금리대출로 전환시켜주는 제도로 취급기관은 자산관리공사와 시중은행임     5. 신용조회 기록이 전혀 남지 않고 “믿을 수 있는 안심상담서비스”라는 과장문구를 사용하여 급전이 필요한 금융소비자를 상대로 대출상담을 위한 개인정보 입력을 유도   * (사례) 인터넷 상에서 개인정보 등을 매매하는 금융사기 등 각종 범죄에 이용하는 사례가 있어 유의할 필요(신용조회 기록 남음)",scenario,text,20150708,서민금융지원국,[]
text_017_20150708,"1. 금융상품(FX마진거래를 가장) 투자 고수익을 미끼로 한 자금 모집   ◦ “○○트레이더”는 해외에 본사를 두고 있다고 하면서 FX마진거래(외화선물거래)*를 통하여   * 일반적으로 FX마진거래는 가격의 변동성이 매우 큰 거래 특성상 지속적인 수익을 창출하기 어려워 투자에 유의할 필요가 있음   - 18개월동안 투자원금($5,000 ~ $30,000)에 따라 월평균 3∼8%의 고수익을 보장하고, 만기(18개월후)에는 원금도 보장하여 준다고 하면서 불법적으로 자금을 모집   2. 매일 수익 3%, 중국 거대 공기업 투자를 미끼로 한 자금 모집   ◦ 혐의업체(ㅇㅇㅇ스타펀드)는 대기업에서 운영하는 일반펀드와 달리 수익성과 안전성이 보장되는 중국 거대 공기업 투자를 빙자하여 인터넷사이트를 통하여   - 상기 펀드에 투자하면 투자규모(110달러 ~ 11,000달러)에 따라 수익금을 매일 3% ~ 3.5%씩, 총 150 ~ 600%가 될 때까지 지급한다고 하며 불법적으로 자금을 모집   3. 수익형(확정 임대료) 호텔식 별장 임대를 미끼로 불법 자금 모집   ◦ 지방 소재 B사는 호텔식 주말 별장(수익형)의 임대 회원을 모집하기 위하여 2천만원대의 저렴한 보증금(2,400만원, 스탠다드형 기준)을 내면 나만의 별장을 쓰면서 본인이 사용하지 않을 때에는 국내 유명 여행사나 기업체 등에 임대하여   - 은행금리의 2배에 해당하는 연 7%～8%의 확정 임대수익을 3년 동안(3년간 18～24%) 지급해 주고, 3년후 보증금 전액을 반환하여 준다며 불법적으로 자금을 모집  4. 특수작물 재배사업으로 고수익을 미끼로 한 자금모집   ◦ ㅇㅇ비타민나무영농조합은 동 조합에 3,300만원(2구좌)을 투자하여 임야(500평)를 구입하면, 해당 임야에 비타민나무를 식재해주고 영농위탁계약을 맺으면 4년 후부터 비타민나무의 열매 판매 수익 등을 통하여   - 매년 2,000만원(매월 160만원정도)씩 10년간 지급하여 준다고 하면서 조합원들에게 자금을 모집   5. 은행 가상계좌를 악용, 사이버 계(契)를 통한 신종 불법 자금 모집   ◦ 서울의 H사는 인터넷상 사이버 대동계(契) H사이트(33만원방과 66만원방)를 개설하고, 은행의 가상계좌를 자금모집 창구로 활용하여 회원이 33만원방에 가입하고 33만원을 은행의 가상계좌에 입금하고서 6명의 하위 계원을 모집하게 되면,   - 피라미드式으로 56만원 등 최종적으로 총 672만원을 받게 된다고 현혹하여 불법적으로 자금을 모집   6. 황금알을 낳는 금테크(골드바) 사업 투자를 미끼로 한 자금 모집   ◦ 혐의업체(○○골덱스)는 현재 두바이에서 골드바 유통사업을 하는 세계적인 회사인데, 골드바에 1,050유로(한화 약 150만원)를 투자하고 2명의 투자자를 추천하면 고수익 보상프로그램에 의해 5,950유로(약 800만원)를 지급   - 만약, 투자자 2명을 추천하지 못 할 경우 원금을 되돌려준다고 하면서 불법적으로 자금을 모집",scenario,text,20150708,서민금융지원국,[]
text_018_20150708,"1. ○○사회복지관 사칭 사례   ◦ 사기범은 ○○사회복지관을 사칭, 정부는 ‘메리스 격리자들에게 3인 가구당 90여만원을 지원하기로 결정했다.’며 전화을 통해 정부지원금 지급에 필요한 개인정보를 알려달라고 요청   * 주민등록번호, 계좌번호, 이름, 주소 등    2. ○○○보건소 사칭 사례   ◦ ○○○보건소 직원을 사칭한 자로부터,   - ‘주민등록번호와 계좌번호를 알려주면 정부에서 지원하고 있는 메르스 피해 지원금을 입급해 주겠다.’라는 전화를 받음",scenario,text,20150708,서민금융지원국,[]
